parentEventID,eventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,eventDate,country,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,dynamicProperties
8280-5,8280-5.1,point count,2.5,minute,3/26/15 9:30,Puerto Rico,PR,Aibonito,18.08889,-66.23867,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8280-5,8280-5.2,point count,2.5,minute,3/26/15 9:36,Puerto Rico,PR,Aibonito,18.08889,-66.23867,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8280-5,8280-5.3,point count,2.5,minute,3/26/15 9:40,Puerto Rico,PR,Aibonito,18.08889,-66.23867,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8280-5,8280-5.4,point count,2.5,minute,3/26/15 9:45,Puerto Rico,PR,Aibonito,18.08889,-66.23867,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8483-1,8483-1.1,point count,2.5,minute,3/19/15 7:09,Puerto Rico,PR,Yabucoa II,18.08671,-65.95793,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8483-1,8483-1.2,point count,2.5,minute,3/19/15 7:15,Puerto Rico,PR,Yabucoa II,18.08671,-65.95793,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8483-1,8483-1.3,point count,2.5,minute,3/19/15 7:19,Puerto Rico,PR,Yabucoa II,18.08671,-65.95793,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8483-1,8483-1.4,point count,2.5,minute,3/19/15 7:25,Puerto Rico,PR,Yabucoa II,18.08671,-65.95793,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8483-2,8483-2.1,point count,2.5,minute,3/19/15 7:35,Puerto Rico,PR,Yabucoa II,18.08462,-65.95924,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8483-2,8483-2.2,point count,2.5,minute,3/19/15 7:39,Puerto Rico,PR,Yabucoa II,18.08462,-65.95924,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8483-2,8483-2.3,point count,2.5,minute,3/19/15 7:44,Puerto Rico,PR,Yabucoa II,18.08462,-65.95924,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8483-2,8483-2.4,point count,2.5,minute,3/19/15 7:48,Puerto Rico,PR,Yabucoa II,18.08462,-65.95924,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8483-3,8483-3.1,point count,2.5,minute,3/19/15 8:01,Puerto Rico,PR,Yabucoa II,18.08529,-65.95786,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8483-3,8483-3.2,point count,2.5,minute,3/19/15 8:06,Puerto Rico,PR,Yabucoa II,18.08529,-65.95786,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8483-3,8483-3.3,point count,2.5,minute,3/19/15 8:10,Puerto Rico,PR,Yabucoa II,18.08529,-65.95786,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8483-3,8483-3.4,point count,2.5,minute,3/19/15 8:15,Puerto Rico,PR,Yabucoa II,18.08529,-65.95786,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8483-4,8483-4.1,point count,2.5,minute,3/19/15 8:25,Puerto Rico,PR,Yabucoa II,18.08393,-65.95694,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8483-4,8483-4.2,point count,2.5,minute,3/19/15 8:30,Puerto Rico,PR,Yabucoa II,18.08393,-65.95694,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8483-4,8483-4.3,point count,2.5,minute,3/19/15 8:35,Puerto Rico,PR,Yabucoa II,18.08393,-65.95694,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8483-4,8483-4.4,point count,2.5,minute,3/19/15 8:41,Puerto Rico,PR,Yabucoa II,18.08393,-65.95694,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8483-5,8483-5.1,point count,2.5,minute,3/19/15 8:55,Puerto Rico,PR,Yabucoa II,18.08147,-65.95418,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8483-5,8483-5.2,point count,2.5,minute,3/19/15 9:00,Puerto Rico,PR,Yabucoa II,18.08147,-65.95418,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8483-5,8483-5.3,point count,2.5,minute,3/19/15 9:04,Puerto Rico,PR,Yabucoa II,18.08147,-65.95418,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8483-5,8483-5.4,point count,2.5,minute,3/19/15 9:09,Puerto Rico,PR,Yabucoa II,18.08147,-65.95418,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8835-1,8835-1.1,point count,2.5,minute,2/12/15 7:11,Puerto Rico,PR,Yabucoa I,18.06732,-65.81258,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8835-1,8835-1.2,point count,2.5,minute,2/12/15 7:17,Puerto Rico,PR,Yabucoa I,18.06732,-65.81258,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8835-1,8835-1.3,point count,2.5,minute,2/12/15 7:21,Puerto Rico,PR,Yabucoa I,18.06732,-65.81258,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8835-1,8835-1.4,point count,2.5,minute,2/12/15 7:26,Puerto Rico,PR,Yabucoa I,18.06732,-65.81258,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8835-2,8835-2.1,point count,2.5,minute,2/12/15 7:47,Puerto Rico,PR,Yabucoa I,18.06555,-65.81379,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8835-2,8835-2.2,point count,2.5,minute,2/12/15 7:52,Puerto Rico,PR,Yabucoa I,18.06555,-65.81379,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8835-2,8835-2.3,point count,2.5,minute,2/12/15 7:56,Puerto Rico,PR,Yabucoa I,18.06555,-65.81379,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8835-2,8835-2.4,point count,2.5,minute,2/12/15 8:00,Puerto Rico,PR,Yabucoa I,18.06555,-65.81379,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8835-3,8835-3.1,point count,2.5,minute,2/12/15 8:15,Puerto Rico,PR,Yabucoa I,18.06363,-65.81385,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8835-3,8835-3.2,point count,2.5,minute,2/12/15 8:20,Puerto Rico,PR,Yabucoa I,18.06363,-65.81385,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8835-3,8835-3.3,point count,2.5,minute,2/12/15 8:24,Puerto Rico,PR,Yabucoa I,18.06363,-65.81385,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8835-3,8835-3.4,point count,2.5,minute,2/12/15 8:29,Puerto Rico,PR,Yabucoa I,18.06363,-65.81385,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8835-4,8835-4.1,point count,2.5,minute,2/12/15 8:47,Puerto Rico,PR,Yabucoa I,18.06601,-65.81813,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8835-4,8835-4.2,point count,2.5,minute,2/12/15 8:52,Puerto Rico,PR,Yabucoa I,18.06601,-65.81813,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8835-4,8835-4.3,point count,2.5,minute,2/12/15 8:55,Puerto Rico,PR,Yabucoa I,18.06601,-65.81813,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8835-4,8835-4.4,point count,2.5,minute,2/12/15 9:01,Puerto Rico,PR,Yabucoa I,18.06601,-65.81813,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8835-5,8835-5.1,point count,2.5,minute,2/12/15 9:14,Puerto Rico,PR,Yabucoa I,18.06497,-65.81794,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8835-5,8835-5.2,point count,2.5,minute,2/12/15 9:21,Puerto Rico,PR,Yabucoa I,18.06497,-65.81794,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
8835-5,8835-5.3,point count,2.5,minute,2/12/15 9:26,Puerto Rico,PR,Yabucoa I,18.06497,-65.81794,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:""No""}"""
8835-5,8835-5.4,point count,2.5,minute,2/12/15 9:31,Puerto Rico,PR,Yabucoa I,18.06497,-65.81794,WGS84,"""{bicknellThrushPlaybackUsedBeforeCount:Yes""}"""
