gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
822713707	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS154297128	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Slide Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.998611	-74.386389							2012-05-24T02:00Z	24	5	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS154297128			CC0_1_0		obsr234811			2017-02-17T06:20Z		
822707106	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS157046570	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Dixville Study Area	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.834006	-71.291227							2012-06-20T02:00Z	20	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS157046570			CC0_1_0		obsr197114			2017-02-17T06:20Z		COORDINATE_ROUNDED
822705521	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS156088084	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mount Ellen	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.159672	-72.927246							2012-06-10T02:00Z	10	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS156088084			CC0_1_0		obsr250339			2017-02-17T06:20Z		COORDINATE_ROUNDED
822705330	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS155860502	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Hunter Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.159556	-74.229654							2012-06-08T02:00Z	8	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS155860502			CC0_1_0		obsr153421			2017-02-17T06:20Z		COORDINATE_ROUNDED
822704000	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS156856598	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Whiteface Mt--Memorial Hwy near road end	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.368364	-73.90166							2012-06-18T02:00Z	18	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS156856598			CC0_1_0		obsr229323			2017-02-17T06:20Z		COORDINATE_ROUNDED
822703949	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS157381119	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Dixville Peak	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.834372	-71.288795							2012-06-23T02:00Z	23	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS157381119			CC0_1_0		obsr324011			2017-02-17T06:20Z		COORDINATE_ROUNDED
822703261	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS156489586	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Slide Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.998611	-74.386389							2012-06-10T02:00Z	10	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS156489586			CC0_1_0		obsr204025			2017-02-17T06:20Z		
822700137	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS156818850	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Moosilauke - Benton	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.023064	-71.831231							2012-06-02T02:00Z	2	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS156818850			CC0_1_0		obsr326648			2017-02-17T06:20Z		COORDINATE_ROUNDED
822696672	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS156833249	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Caps Ridge Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.299398	-71.337199							2012-06-19T02:00Z	19	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS156833249			CC0_1_0		obsr124844			2017-02-17T06:20Z		COORDINATE_ROUNDED
822695660	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS155483943	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Stratton Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.0859	-72.9255							2012-06-05T02:00Z	5	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS155483943			CC0_1_0		obsr91648			2017-02-17T06:20Z		
822695625	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS156057057	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Pico Peak - Slopes	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.654283	-72.838255							2012-06-11T02:00Z	11	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS156057057			CC0_1_0		obsr189783			2017-02-17T06:20Z		COORDINATE_ROUNDED
822695332	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS157077775	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mount Washington Auto Road	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.289421	-71.228914							2012-06-20T02:00Z	20	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS157077775			CC0_1_0		obsr217356			2017-02-17T06:20Z		COORDINATE_ROUNDED
822694443	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS154058043	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Pico Peak summit to Rt. 4	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.651401	-72.837024							2012-05-21T02:00Z	21	5	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS154058043			CC0_1_0		obsr27775			2017-02-17T06:20Z		COORDINATE_ROUNDED
822691269	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS155472471	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Okemo Mountain Summit	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.407239	-72.751226							2012-06-03T02:00Z	3	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS155472471			CC0_1_0		obsr142105			2017-02-17T06:20Z		COORDINATE_ROUNDED
822690343	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS155960038	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Camels Hump State Park--Summit	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3194	-72.8867							2012-06-10T02:00Z	10	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS155960038			CC0_1_0		obsr100654			2017-02-17T06:20Z		
822686642	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS152644215	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Potomac Overlook Regional Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.913	-77.108							2012-05-13T02:00Z	13	5	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS152644215			CC0_1_0		obsr90926			2017-02-17T06:20Z		
822685078	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS156050834	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	NH-Mount Washington	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.271745	-71.270969							2012-06-09T02:00Z	9	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS156050834			CC0_1_0		obsr202398			2017-02-17T06:20Z		COORDINATE_ROUNDED
822682087	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS157047275	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Kelsey Ridge	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.793969	-71.318697							2012-06-22T02:00Z	22	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS157047275			CC0_1_0		obsr197114			2017-02-17T06:20Z		COORDINATE_ROUNDED
822681937	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS156802311	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Big Moose Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.478334	-69.704559							2012-06-19T02:00Z	19	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS156802311			CC0_1_0		obsr105224			2017-02-17T06:20Z		COORDINATE_ROUNDED
822677614	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS157583147	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Foret Montmorency	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.176203	-71.258182							2012-06-29T02:00Z	29	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS157583147			CC0_1_0		obsr237679			2017-02-17T06:20Z		COORDINATE_ROUNDED
822675608	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS152644115	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Potomac Overlook Regional Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.913	-77.108							2012-05-13T02:00Z	13	5	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS152644115			CC0_1_0		obsr31354			2017-02-17T06:20Z		
822674494	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS160007988	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Veterans Park	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.281219	-74.569471							2012-05-16T02:00Z	16	5	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS160007988			CC0_1_0		obsr229149			2017-02-17T06:20Z		COORDINATE_ROUNDED
822665144	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS155944479	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mount Ellen	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.159672	-72.927246							2012-06-10T02:00Z	10	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS155944479			CC0_1_0		obsr31468			2017-02-17T06:20Z		COORDINATE_ROUNDED
822664065	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS154100599	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Pico Peak summit to Rt. 4	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.651401	-72.837024							2012-05-21T02:00Z	21	5	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS154100599			CC0_1_0		obsr31646			2017-02-17T06:20Z		COORDINATE_ROUNDED
822663641	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS155224374	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Stratton Mt trails	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.106119	-72.942014							2012-05-27T02:00Z	27	5	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS155224374			CC0_1_0		obsr138398			2017-02-17T06:20Z		COORDINATE_ROUNDED
822659615	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS156216042	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2012-06-12T02:00Z	12	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS156216042			CC0_1_0		obsr211888			2017-02-17T06:20Z		
822659582	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS155137674	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Camels Hump State Park--Summit	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3194	-72.8867							2012-06-01T02:00Z	1	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS155137674			CC0_1_0		obsr160125			2017-02-17T06:20Z		
822657909	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS162604548	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Caps Ridge Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.299398	-71.337199							2012-06-20T02:00Z	20	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS162604548			CC0_1_0		obsr27993			2017-02-17T06:20Z		COORDINATE_ROUNDED
822656043	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS156728008	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Carter Dome	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.261552	-71.184025							2012-06-17T02:00Z	17	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS156728008			CC0_1_0		obsr41058			2017-02-17T06:20Z		COORDINATE_ROUNDED
822653865	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS154107282	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Whiteface Mt--Memorial Hwy near road end	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.368364	-73.90166							2012-05-23T02:00Z	23	5	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS154107282			CC0_1_0		obsr204093			2017-02-17T06:20Z		COORDINATE_ROUNDED
822652906	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS155364810	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Camels Hump State Park--Summit	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3194	-72.8867							2012-06-03T02:00Z	3	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS155364810			CC0_1_0		obsr160125			2017-02-17T06:20Z		
822651302	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS161058896	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	CA	Money Point	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.014349	-60.397895							2012-06-09T02:00Z	9	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS161058896			CC0_1_0		obsr41493			2017-02-17T06:20Z		COORDINATE_ROUNDED
822649781	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS155019123	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Caps Ridge Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.299398	-71.337199							2012-05-31T02:00Z	31	5	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS155019123			CC0_1_0		obsr190816			2017-02-17T06:20Z		COORDINATE_ROUNDED
822647375	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS158626253	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Moosilauke - Benton	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.023064	-71.831231							2012-07-08T02:00Z	8	7	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS158626253			CC0_1_0		obsr273696			2017-02-17T06:20Z		COORDINATE_ROUNDED
822647268	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS155757024	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Kelsey Ridge	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.793969	-71.318697							2012-06-08T02:00Z	8	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS155757024			CC0_1_0		obsr197114			2017-02-17T06:20Z		COORDINATE_ROUNDED
822647058	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS164553831	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mt. Mansfield IBA	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.528164	-72.816124							2012-09-22T02:00Z	22	9	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS164553831			CC0_1_0		obsr27775			2017-02-17T06:20Z		
822646883	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS157047082	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Kelsey Ridge	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.793969	-71.318697							2012-06-21T02:00Z	21	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS157047082			CC0_1_0		obsr197114			2017-02-17T06:20Z		COORDINATE_ROUNDED
822646872	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS159345724	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	White Mt. NF--Caps Ridge Trail	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.299398	-71.337199							2012-06-18T02:00Z	18	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS159345724			CC0_1_0		obsr192631			2017-02-17T06:20Z		COORDINATE_ROUNDED
822645290	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS155518031	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Kelsey Ridge	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.793969	-71.318697							2012-06-04T02:00Z	4	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS155518031			CC0_1_0		obsr197114			2017-02-17T06:20Z		COORDINATE_ROUNDED
822645071	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS164635698	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Braddock Bay Bird Observatory	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.32368	-77.719533							2012-09-24T02:00Z	24	9	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS164635698			CC0_1_0		obsr152588			2017-02-17T06:20Z		COORDINATE_ROUNDED
822644802	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS156009367	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Mount Washington Auto Road	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.289421	-71.228914							2012-06-07T02:00Z	7	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS156009367			CC0_1_0		obsr146255			2017-02-17T06:20Z		COORDINATE_ROUNDED
822643739	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS155987860	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Coburn Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.468452	-70.126768							2012-06-10T02:00Z	10	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS155987860			CC0_1_0		obsr98114			2017-02-17T06:20Z		COORDINATE_ROUNDED
822643627	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS158084397	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Kelsey Ridge	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.793969	-71.318697							2012-07-04T02:00Z	4	7	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS158084397			CC0_1_0		obsr197114			2017-02-17T06:20Z		COORDINATE_ROUNDED
822640510	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS158143183	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Kinsman Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.122099	-71.735916							2012-06-17T02:00Z	17	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS158143183			CC0_1_0		obsr273696			2017-02-17T06:20Z		COORDINATE_ROUNDED
822637712	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS158441623	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Cannon Mt. - Franconia	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.156685	-71.698703							2012-07-10T02:00Z	10	7	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS158441623			CC0_1_0		obsr284340			2017-02-17T06:20Z		COORDINATE_ROUNDED
822635779	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS156286678	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Coburn Mountain	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.468452	-70.126768							2012-06-10T02:00Z	10	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS156286678			CC0_1_0		obsr52135			2017-02-17T06:20Z		COORDINATE_ROUNDED
822631293	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS155990798	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Lyon Mt.	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.72311	-73.84066							2012-06-09T02:00Z	9	6	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS155990798			CC0_1_0		obsr232540			2017-02-17T06:20Z		
822631114	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS164211549	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Braddock Bay Bird Observatory	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.32368	-77.719533							2012-09-19T02:00Z	19	9	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS164211549			CC0_1_0		obsr250787			2017-02-17T06:20Z		COORDINATE_ROUNDED
822629026	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS155517186	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	US	Dixville Study Area	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.834006	-71.291227							2012-05-30T02:00Z	30	5	2012	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS155517186			CC0_1_0		obsr197114			2017-02-17T06:20Z		COORDINATE_ROUNDED
