parentEventID,eventID,occurenceID,individualCount,organsimQuantity,organsimQuantityType,scientificName,kingdom,phylum,class,taxonRank,dynamicProperties,,,,,,,,
6000-1,6000-1.1,6000-1.1-1,1,,,Tiaris bicolor,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-1,6000-1.1,6000-1.1-2,1,,,Setophaga caerulescens,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-1,6000-1.1,6000-1.1-3,3,,,Margarops fuscatus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.1,6000-1.1-4,2,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.1,6000-1.1-5,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.1,6000-1.1-6,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.1,6000-1.1-7,1,,,Tiaris olivaceus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.2,6000-1.2-1,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-1,6000-1.2,6000-1.2-2,2,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.2,6000-1.2-3,1,,,Megascops nudipes,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.2,6000-1.2-4,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.2,6000-1.2-5,2,,,Tiaris bicolor,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.2,6000-1.2-6,1,,,Megascops nudipes,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.2,6000-1.2-7,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.2,6000-1.2-8,1,,,Todus mexicanus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.2,6000-1.2-9,1,,,Tiaris olivaceus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.3,6000-1.3-1,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-1,6000-1.3,6000-1.3-2,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.3,6000-1.3-3,2,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.3,6000-1.3-4,2,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.3,6000-1.3-5,1,,,Zenaida asiatica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.3,6000-1.3-6,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.3,6000-1.3-7,1,,,Tiaris bicolor,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.3,6000-1.3-8,2,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
6000-1,6000-1.4,6000-1.4-1,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.4,6000-1.4-2,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.4,6000-1.4-3,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.4,6000-1.4-4,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.4,6000-1.4-5,1,,,Zenaida asiatica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-1,6000-1.4,6000-1.4-6,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.4,6000-1.4-7,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.4,6000-1.4-8,1,,,Tiaris bicolor,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-1,6000-1.4,6000-1.4-9,1,,,Todus mexicanus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.1,6000-2.1-1,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.1,6000-2.1-2,2,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.1,6000-2.1-3,1,,,Tyrannus caudifasciatus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.1,6000-2.1-4,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.1,6000-2.1-5,3,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.1,6000-2.1-6,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-2,6000-2.1,6000-2.1-7,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-2,6000-2.1,6000-2.1-8,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-2,6000-2.1,6000-2.1-9,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-2,6000-2.1,6000-2.1-10,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.1,6000-2.1-11,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.1,6000-2.1-12,1,,,Todus mexicanus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.2,6000-2.2-1,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.2,6000-2.2-2,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.2,6000-2.2-3,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.2,6000-2.2-4,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.2,6000-2.2-5,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.2,6000-2.2-6,1,,,Tyrannus dominicensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.2,6000-2.2-7,2,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.2,6000-2.2-8,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.2,6000-2.2-9,1,,,Zenaida asiatica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.2,6000-2.2-10,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-2,6000-2.2,6000-2.2-11,1,,,Anthracothorax viridis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.2,6000-2.2-12,1,,,Todus mexicanus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-1,1,,,Mniotilta varia,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-2,1,,,Contopus latirostris,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-3,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-4,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-5,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-6,1,,,Coccyzus vieilloti,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-7,1,,,Turdus plumbeus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-8,1,,,Setophaga americana,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-9,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-10,1,,,Todus mexicanus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-11,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-12,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-13,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-14,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-15,1,,,Contopus latirostris,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.3,6000-2.3-16,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-1,1,,,Setophaga americana,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-2,3,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-3,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-4,1,,,Todus mexicanus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-5,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-6,2,,,Contopus latirostris,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-7,1,,,Mimus polyglottos,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-8,2,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-9,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-10,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-11,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-12,1,,,Mniotilta varia,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-13,1,,,Contopus latirostris,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-14,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-15,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-2,6000-2.4,6000-2.4-16,1,,,Todus mexicanus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.1,6000-3.1-1,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.1,6000-3.1-2,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.1,6000-3.1-3,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.1,6000-3.1-4,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.1,6000-3.1-5,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.1,6000-3.1-6,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.1,6000-3.1-7,2,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.1,6000-3.1-8,1,,,Coccyzus vieilloti,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.1,6000-3.1-9,2,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-1,1,,,Tiaris bicolor,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-2,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-3,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-4,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-5,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-6,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-7,1,,,Turdus plumbeus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-8,2,,,Zenaida asiatica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-9,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-10,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-11,1,,,Contopus latirostris,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-12,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.2,6000-3.2-13,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-1,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-2,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-3,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-4,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-5,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-6,1,,,Turdus plumbeus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-7,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-8,1,,,Chlorostilbon maugaeus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-9,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-10,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-11,2,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-12,2,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.3,6000-3.3-13,1,,,Zenaida asiatica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-1,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-2,1,,,Setophaga americana,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-3,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-4,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-5,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-6,2,,,Turdus plumbeus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-7,1,,,Patagioenas squamosa,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-8,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-9,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-10,2,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-11,1,,,Coccyzus vieilloti,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-3,6000-3.4,6000-3.4-12,1,,,Melanerpes portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-1,1,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-2,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-3,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-4,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-5,2,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-6,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-7,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-8,3,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-9,1,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.1,6000-4.1-10,1,,,Vireo latimeri,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
6000-4,6000-4.2,6000-4.2-1,2,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.2,6000-4.2-2,2,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.2,6000-4.2-3,1,,,Tyrannus dominicensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.2,6000-4.2-4,2,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-1,4,,,Coereba flaveola,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-2,1,,,Loxigilla portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-3,2,,,Spindalis portoricensis,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-4,1,,,Euphonia musica,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
6000-4,6000-4.3,6000-4.3-5,1,,,Vireo altiloquus,Animalia,Chordata,Aves,species,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
