parentEventID,eventID,occurenceID,individualCount,organsimQuantity,organsimQuantityType,scientificName,kingdom,phylum,class,taxonRank,decimalLatitude,decimalLongitude,eventDate,samplingProtocol,sampleSizeValue,sampleSizeUnit,country,countryCode,geodeticDatum,dynamicProperties,,,,,,,,
3964-4,3964-4.4,3964-4.4-4,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.17418,-66.464001,2/6/15 9:05,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
3964-5,3964-5.1,3964-5.1-1,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:20,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
3964-5,3964-5.1,3964-5.1-2,2,2,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:20,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
3964-5,3964-5.1,3964-5.1-3,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:20,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
3964-5,3964-5.1,3964-5.1-4,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:20,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
3964-5,3964-5.1,3964-5.1-5,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:20,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
3964-5,3964-5.2,3964-5.2-1,2,2,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
3964-5,3964-5.2,3964-5.2-2,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
3964-5,3964-5.2,3964-5.2-3,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
3964-5,3964-5.2,3964-5.2-4,2,2,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
3964-5,3964-5.2,3964-5.2-5,1,1,individuals,Vireo latimeri,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:29,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
3964-5,3964-5.3,3964-5.3-1,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
3964-5,3964-5.3,3964-5.3-2,1,1,individuals,Icterus portoricensis,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
3964-5,3964-5.3,3964-5.3-3,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
3964-5,3964-5.3,3964-5.3-4,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:35,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
3964-5,3964-5.4,3964-5.4-1,2,2,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
3964-5,3964-5.4,3964-5.4-2,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
3964-5,3964-5.4,3964-5.4-3,1,1,individuals,Tyrannus caudifasciatus,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
3964-5,3964-5.4,3964-5.4-4,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
3964-5,3964-5.4,3964-5.4-5,1,1,individuals,Icterus portoricensis,Animalia,Chordata,Aves,species,18.173601,-66.463997,2/6/15 9:43,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.1,4037-1.1-1,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:03,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-1,4037-1.1,4037-1.1-2,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:03,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-1,4037-1.1,4037-1.1-3,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:03,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.1,4037-1.1-4,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:03,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.1,4037-1.1-5,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:03,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.1,4037-1.1-6,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:03,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.1,4037-1.1-7,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:03,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.1,4037-1.1-8,1,1,individuals,Zenaida aurita,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:03,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.2,4037-1.2-1,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:13,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-1,4037-1.2,4037-1.2-2,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:13,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-1,4037-1.2,4037-1.2-3,2,2,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:13,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-1,4037-1.2,4037-1.2-4,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:13,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-1,4037-1.2,4037-1.2-5,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:13,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.2,4037-1.2-6,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:13,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.3,4037-1.3-1,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:18,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-1,4037-1.3,4037-1.3-2,2,2,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:18,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-1,4037-1.3,4037-1.3-3,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:18,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-1,4037-1.3,4037-1.3-4,2,2,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:18,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-1,4037-1.3,4037-1.3-5,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:18,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-1,4037-1.3,4037-1.3-6,1,1,individuals,Euphonia musica,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:18,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.3,4037-1.3-7,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:18,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.3,4037-1.3-8,1,1,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:18,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.3,4037-1.3-9,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:18,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.3,4037-1.3-10,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:18,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.4,4037-1.4-1,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-1,4037-1.4,4037-1.4-2,2,2,individuals,Spindalis portoricensis,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-1,4037-1.4,4037-1.4-3,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-1,4037-1.4,4037-1.4-4,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-1,4037-1.4,4037-1.4-5,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-1,4037-1.4,4037-1.4-6,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-1,4037-1.4,4037-1.4-7,1,1,individuals,Zenaida asiatica,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-1,4037-1.4,4037-1.4-8,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.4,4037-1.4-9,1,1,individuals,Coccyzus minor,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.4,4037-1.4-10,2,2,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-1,4037-1.4,4037-1.4-11,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,18.29321,-66.16759,3/13/15 7:24,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.1,4037-2.1-1,1,1,individuals,Margarops fuscatus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-2,4037-2.1,4037-2.1-2,2,2,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-2,4037-2.1,4037-2.1-3,2,2,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-2,4037-2.1,4037-2.1-4,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.1,4037-2.1-5,1,1,individuals,Margarops fuscatus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.1,4037-2.1-6,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.1,4037-2.1-7,1,1,individuals,Zenaida aurita,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:39,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-1,2,2,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-2,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-3,1,1,individuals,Tyrannus caudifasciatus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-4,1,1,individuals,Margarops fuscatus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-5,1,1,individuals,Todus mexicanus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-6,1,1,individuals,Tiaris olivaceus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-7,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-8,3,3,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-9,1,1,individuals,Tyrannus caudifasciatus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-10,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-11,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-12,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.2,4037-2.2-13,1,1,individuals,Buteo jamaicensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:44,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""Fly-over/Volandos""}""",,,,,,,,
4037-2,4037-2.3,4037-2.3-1,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-2,4037-2.3,4037-2.3-2,1,1,individuals,Margarops fuscatus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-2,4037-2.3,4037-2.3-3,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-2,4037-2.3,4037-2.3-4,4,4,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.3,4037-2.3-5,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.3,4037-2.3-6,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.3,4037-2.3-7,1,1,individuals,Margarops fuscatus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.3,4037-2.3-8,1,1,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:49,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-2,4037-2.4,4037-2.4-1,1,1,individuals,Margarops fuscatus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:54,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-2,4037-2.4,4037-2.4-2,2,2,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:54,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-2,4037-2.4,4037-2.4-3,1,1,individuals,Margarops fuscatus,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:54,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-2,4037-2.4,4037-2.4-4,1,1,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:54,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""0-10""}""",,,,,,,,
4037-2,4037-2.4,4037-2.4-5,2,2,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.29226,-66.16537,3/13/15 7:54,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""26-50""}""",,,,,,,,
4037-3,4037-3.1,4037-3.1-1,3,3,individuals,Coereba flaveola,Animalia,Chordata,Aves,species,18.28978,-66.1646,3/13/15 8:06,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-3,4037-3.1,4037-3.1-2,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.28978,-66.1646,3/13/15 8:06,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":""11-25""}""",,,,,,,,
4037-3,4037-3.1,4037-3.1-3,1,1,individuals,Vireo altiloquus,Animalia,Chordata,Aves,species,18.28978,-66.1646,3/13/15 8:06,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-3,4037-3.1,4037-3.1-4,1,1,individuals,Tyrannus dominicensis,Animalia,Chordata,Aves,species,18.28978,-66.1646,3/13/15 8:06,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-3,4037-3.1,4037-3.1-5,2,2,individuals,Loxigilla portoricensis,Animalia,Chordata,Aves,species,18.28978,-66.1646,3/13/15 8:06,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-3,4037-3.1,4037-3.1-6,1,1,individuals,Turdus plumbeus,Animalia,Chordata,Aves,species,18.28978,-66.1646,3/13/15 8:06,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
4037-3,4037-3.1,4037-3.1-7,1,1,individuals,Patagioenas squamosa,Animalia,Chordata,Aves,species,18.28978,-66.1646,3/13/15 8:06,point count,2.5,minute,Puerto Rico,PR,WGS84,"""{""distanceFromObserversInMeters"":"">50""}""",,,,,,,,
